instance,config,seed,status,time_kernel,total_time,iterations,buckets,last_bucket,first_bucket,value,reopt_value,real_gap,proj_gap,num_frac
assign1-5-8,config3,3,FOUND INTEGER FEASIBLE,0.000000,0.014852,0,0,-1,-1,474.000000,239.000000,0.000000,0.000000,0
assign1-5-8,config20,1,FOUND INTEGER FEASIBLE,0.000000,0.012241,0,0,-1,-1,474.000000,274.000000,0.000000,0.000000,0
assign1-5-8,config20,2,FOUND INTEGER FEASIBLE,0.000000,0.011870,0,0,-1,-1,474.000000,274.000000,0.000000,0.000000,0
assign1-5-8,config20,3,FOUND INTEGER FEASIBLE,0.000000,0.016368,0,0,-1,-1,474.000000,274.000000,0.000000,0.000000,0
assign1-5-8,config16,1,FOUND INTEGER FEASIBLE,0.021288,0.035395,1,7,0,0,241.000000,241.000000,0.000000,0.000000,0
assign1-5-8,config16,2,FOUND INTEGER FEASIBLE,0.041775,0.069560,1,7,0,0,240.000000,240.000000,0.000000,0.000000,0
assign1-5-8,config16,3,FOUND INTEGER FEASIBLE,0.021264,0.040316,1,7,0,0,233.000000,233.000000,0.000000,0.000000,0
assign1-5-8,config17,1,FOUND INTEGER FEASIBLE,0.002255,0.018793,0,0,0,0,474.000000,239.000000,0.000000,0.000000,0
assign1-5-8,config17,2,FOUND INTEGER FEASIBLE,0.002132,0.020258,0,0,0,0,474.000000,239.000000,0.000000,0.000000,0
assign1-5-8,config17,3,FOUND INTEGER FEASIBLE,0.001065,0.014287,0,0,0,0,474.000000,239.000000,0.000000,0.000000,0
assign1-5-8,config21,1,FOUND INTEGER FEASIBLE,0.001834,0.017020,0,0,0,0,474.000000,274.000000,0.000000,0.000000,0
assign1-5-8,config21,2,FOUND INTEGER FEASIBLE,0.001063,0.012098,0,0,0,0,474.000000,274.000000,0.000000,0.000000,0
assign1-5-8,config21,3,FOUND INTEGER FEASIBLE,0.002187,0.018925,0,0,0,0,474.000000,274.000000,0.000000,0.000000,0
assign1-5-8,config23,1,FOUND INTEGER FEASIBLE,0.001093,0.011986,0,0,0,0,474.000000,239.000000,0.000000,0.000000,0
assign1-5-8,config23,2,FOUND INTEGER FEASIBLE,0.002077,0.016958,0,0,0,0,474.000000,239.000000,0.000000,0.000000,0
assign1-5-8,config23,3,FOUND INTEGER FEASIBLE,0.001897,0.017152,0,0,0,0,474.000000,239.000000,0.000000,0.000000,0
assign1-5-8,config19,1,FOUND INTEGER FEASIBLE,0.000000,0.011167,0,0,-1,-1,252.000000,252.000000,0.000000,0.000000,0
assign1-5-8,config19,2,FOUND INTEGER FEASIBLE,0.000000,0.010647,0,0,-1,-1,252.000000,252.000000,0.000000,0.000000,0
assign1-5-8,config19,3,FOUND INTEGER FEASIBLE,0.000000,0.008171,0,0,-1,-1,252.000000,252.000000,0.000000,0.000000,0
assign1-5-8,config18,1,FOUND INTEGER FEASIBLE,0.000000,0.005454,0,0,-1,-1,252.000000,252.000000,0.000000,0.000000,0
