, , config1 , , , , , , , , , , , , , config3 , , , , , , , , , , , , , config20 , , , , , , , , , , , , , config16 , , , , , , , , , , , , , config17 , , , , , , , , , , , , , config21 , , , , , , , , , , , , , config23 , , , , , , , , , , , , , config19 , , , , , , , , , , , , , config18 , , , , , , , , , , , , 
instance , , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%)
map10 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 75.474747 , 5.792014 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.055964 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.797980 , 2.036611 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 6.620118 , 0.684932 , 0.684932 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.247720 , 9.589041 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 94.545455 , 2.295416 , 62.328767 , 10.958904 , , 1.000000 , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.317024 , 62.328767 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.411144 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.553577 , 0.000000 , 0.000000
map16715-04 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 91.351351 , 6.615697 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.057630 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.173853 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 7.635649 , 32.191781 , 1.369863 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.243669 , 9.589041 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.316967 , 71.232877 , 6.164384 , , 1.000000 , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.314448 , 71.232877 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.575958 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.602908 , 0.000000 , 0.000000
markshare2 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.762705 , 0.007038 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.990487 , 0.004137 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.632487 , 0.005245 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 16.666667 , 16.666667 , 0.000000 , 0.000000 , 0.000000 , 99.777065 , 0.006397 , 88.333333 , 49.333333 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.990487 , 0.004715 , 100.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 11.111111 , 11.111111 , 0.000000 , 0.000000 , 0.000000 , 99.880668 , 0.004989 , 38.333333 , 38.333333 , , 1.000000 , 1.000000 , 0.000000 , 11.111111 , 11.111111 , 0.000000 , 0.000000 , 0.000000 , 99.990487 , 0.004465 , 38.333333 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.990487 , 0.001837 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.990487 , 0.002122 , 0.000000 , 0.000000
markshare_4_0 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.421965 , 0.004190 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967554 , 0.003323 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.264706 , 0.002994 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 20.000000 , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 99.545455 , 0.003629 , 86.666667 , 43.333333 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967554 , 0.003320 , 100.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 16.666667 , 16.666667 , 0.000000 , 0.000000 , 0.000000 , 99.808061 , 0.003283 , 33.333333 , 33.333333 , , 1.000000 , 1.000000 , 0.000000 , 16.666667 , 16.666667 , 0.000000 , 0.000000 , 0.000000 , 99.967554 , 0.003103 , 33.333333 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967554 , 0.001527 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967554 , 0.002434 , 0.000000 , 0.000000
mas74 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 47.232736 , 0.011828 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 92.499784 , 0.009403 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 77.751829 , 0.007327 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 11.111111 , 11.111111 , 0.000000 , 0.000000 , 0.000000 , 75.540900 , 0.010702 , 9.333333 , 9.333333 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 92.499784 , 0.009539 , 96.666667 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 77.751829 , 0.010161 , 96.666667 , 13.333333 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 92.499784 , 0.009520 , 96.666667 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 92.499784 , 0.002659 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 92.499784 , 0.002563 , 0.000000 , 0.000000
mas76 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 22.348608 , 0.012125 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 74.574881 , 0.009540 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 57.280096 , 0.006942 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 11.111111 , 11.111111 , 0.000000 , 0.000000 , 0.000000 , 44.566005 , 0.009947 , 6.666667 , 6.666667 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 74.574881 , 0.010366 , 96.666667 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 57.280096 , 0.010109 , 96.666667 , 10.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 74.574881 , 0.010080 , 96.666667 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 74.574881 , 0.003290 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 74.574881 , 0.002430 , 0.000000 , 0.000000
mc11 , , 1.000000 , 1.000000 , 13.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 57.068222 , 0.178344 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 12.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 64.233444 , 0.184264 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 90.921518 , 0.042112 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 13.800000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 58.864491 , 0.138857 , 95.197368 , 19.763158 , , 1.000000 , 1.000000 , 13.200000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 63.854971 , 0.168688 , 93.947368 , 19.315789 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 90.921518 , 0.070902 , 99.934211 , 99.934211 , , 1.000000 , 1.000000 , 12.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 64.233444 , 0.117627 , 99.934211 , 19.539474 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 90.921518 , 0.024923 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 90.921518 , 0.033828 , 0.000000 , 0.000000
mcsched , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 35.080349 , 0.308592 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 55.427743 , 0.033750 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 37.633394 , 0.115153 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 51.556985 , 0.563076 , 13.056037 , 3.928365 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 55.319198 , 0.030935 , 8.318891 , 1.733102 , , 1.000000 , 1.000000 , 0.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 37.958585 , 0.260232 , 17.273252 , 9.474292 , , 1.000000 , 1.000000 , 0.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 37.223611 , 0.260047 , 17.273252 , 9.705373 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 55.405138 , 0.023296 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 55.405138 , 0.029425 , 0.000000 , 0.000000
mik-250-20-75-4 , , 1.000000 , 1.000000 , 2.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 39.149921 , 0.033443 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.023650 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.063218 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.052365 , 42.666667 , 0.533333 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.035137 , 142.666667 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.038189 , 5.333333 , 5.333333 , , 1.000000 , 1.000000 , 0.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.037630 , 5.333333 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.005999 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.006135 , 0.000000 , 0.000000
milo-v12-6-r2-40-1 , , 1.000000 , 1.000000 , 10.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 51.105361 , 0.437391 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 12.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 60.801108 , 0.525194 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 77.771703 , 0.214763 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 5.400000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 34.377364 , 0.800845 , 44.880952 , 43.238095 , , 1.000000 , 1.000000 , 99.800000 , 66.666667 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 57.149176 , 1.766033 , 99.047619 , 57.166667 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 77.771703 , 0.379699 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 12.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 60.801108 , 0.787811 , 100.000000 , 58.690476 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 73.609233 , 1.947040 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 73.609233 , 15.347225 , 0.000000 , 0.000000
momentum1 , , 1.000000 , 1.000000 , 2250.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 69.730975 , 37.636776 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 887.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 68.634121 , 19.161653 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 79.556380 , 0.665613 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 680.200000 , 70.000000 , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 64.852730 , 14.589056 , 66.675181 , 7.594721 , , 1.000000 , 1.000000 , 179.400000 , 21.666667 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 49.893270 , 5.623208 , 59.233716 , 6.181354 , , 1.000000 , 1.000000 , 3616.600000 , 92.500000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 73.646773 , 59.541467 , 68.991060 , 9.621115 , , 1.000000 , 0.400000 , 8985.600000 , 100.000000 , 50.000000 , 0.000008 , 0.000008 , 0.000000 , 73.405158 , 153.899580 , 69.178374 , 8.918689 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 79.556342 , 0.234405 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 79.556342 , 0.298408 , 0.000000 , 0.000000
mushroom-best , , 1.000000 , 1.000000 , 21.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.998927 , 8.083312 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 23.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.998907 , 8.452643 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.999319 , 0.518206 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.800000 , 20.000000 , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 41.791801 , 1.442387 , 0.740561 , 0.145684 , , 1.000000 , 1.000000 , 1.800000 , 25.000000 , 25.000000 , 0.000000 , 0.000000 , 0.000000 , 99.709928 , 1.176844 , 4.224839 , 0.347214 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.999319 , 0.510115 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 20.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.998718 , 7.287128 , 100.000000 , 57.312128 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.999319 , 0.074610 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.999319 , 0.090652 , 0.000000 , 0.000000
mzzv11 , , 1.000000 , 1.000000 , 17.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 39.101206 , 11.288430 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.680530 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 11.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 72.748872 , 14.936046 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.142857 , 7.142857 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 10.670414 , 0.350385 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.643514 , 0.320352 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.142857 , 7.142857 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 33.067553 , 42.857143 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.142857 , 7.142857 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 21.810078 , 42.857143 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.036045 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.040781 , 0.000000 , 0.000000
mzzv42z , , 1.000000 , 1.000000 , 1.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 28.373905 , 4.118869 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.714577 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 72.186952 , 2.623284 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.142857 , 7.142857 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 4.138115 , 0.348371 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.740824 , 0.766417 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.142857 , 7.142857 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 3.492197 , 39.905940 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.142857 , 7.142857 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 3.550232 , 39.905940 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.039587 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.044185 , 0.000000 , 0.000000
n2seq36q , , 1.000000 , 1.000000 , 1.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 22.694219 , 0.889428 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 74.758221 , 0.565499 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 96.227466 , 0.636493 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 36.188579 , 1.301541 , 59.079181 , 0.506228 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 77.577320 , 0.837421 , 88.790036 , 0.298043 , , 1.000000 , 1.000000 , 1.000000 , 14.285714 , 14.285714 , 0.000000 , 0.000000 , 0.000000 , 96.495798 , 0.973435 , 99.768683 , 1.266014 , , 1.000000 , 1.000000 , 0.000000 , 14.285714 , 14.285714 , 0.000000 , 0.000000 , 0.000000 , 74.952015 , 0.960054 , 99.768683 , 0.298043 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 70.137300 , 0.100627 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 70.137300 , 0.118867 , 0.000000 , 0.000000
n3div36 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 31.659009 , 1.211836 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 34.512925 , 0.919777 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.928303 , 0.783582 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 29.407912 , 1.201853 , 0.592224 , 0.121157 , , 1.000000 , 1.000000 , 1.000000 , 20.000000 , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 64.274245 , 0.955999 , 32.310127 , 0.119349 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.928303 , 1.111252 , 93.883363 , 20.076854 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 34.512925 , 1.169022 , 93.883363 , 0.102170 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 97.844785 , 0.412431 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 97.844785 , 0.481039 , 0.000000 , 0.000000
n5-3 , , 1.000000 , 1.000000 , 2.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 31.359471 , 0.085038 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967843 , 0.037510 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967844 , 0.038791 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 2.600000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 36.394549 , 0.129139 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967843 , 0.060303 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967843 , 0.058524 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967842 , 0.058418 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967844 , 0.023279 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.967844 , 0.027937 , 100.000000 , 100.000000
