instance,config,seed,status,time_kernel,total_time,iterations,buckets,last_bucket,first_bucket,value,reopt_value,real_gap,proj_gap,num_frac
r-stop-dp-C100_3_v2_d0.25_b1,config1,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,350,0,-1,-1,0.000000,0.000000,13.436347,13.436347,113
r-stop-dp-C100_3_v2_d0.25_b1,config1,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,326,0,-1,-1,0.000000,0.000000,14.752509,14.752509,127
r-stop-dp-C100_3_v2_d0.25_b1,config1,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,343,0,-1,-1,0.000000,0.000000,13.100029,13.100029,99
r-stop-dp-C100_3_v2_d0.25_b1,config3,1,FOUND INTEGER FEASIBLE,0.000000,143.403770,6,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config3,2,FOUND INTEGER FEASIBLE,0.000000,11.112840,7,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config3,3,FOUND INTEGER FEASIBLE,0.000000,9.675839,5,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config20,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,551,0,-1,-1,0.000000,0.000000,12.448758,12.448758,82
r-stop-dp-C100_3_v2_d0.25_b1,config20,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,538,0,-1,-1,0.000000,0.000000,11.866793,11.905062,98
r-stop-dp-C100_3_v2_d0.25_b1,config20,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,486,0,-1,-1,0.000000,0.000000,14.657971,14.677718,98
r-stop-dp-C100_3_v2_d0.25_b1,config16,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,26.792678,3600,412,13,13,0,0.000000,0.000000,1.829404,1.829404,16
r-stop-dp-C100_3_v2_d0.25_b1,config16,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,25.826740,3600,458,13,13,0,0.000000,0.000000,1.225118,1.225118,11
r-stop-dp-C100_3_v2_d0.25_b1,config16,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,25.936495,3600,449,13,13,0,0.000000,0.000000,1.114334,1.114334,15
r-stop-dp-C100_3_v2_d0.25_b1,config17,1,FOUND INTEGER FEASIBLE,1.674522,4.121478,4,9,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config17,2,FOUND INTEGER FEASIBLE,1.653697,4.895356,4,9,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config17,3,FOUND INTEGER FEASIBLE,1.660750,4.904336,2,9,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config21,1,FOUND INTEGER FEASIBLE,13.946847,17.253754,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config21,2,FOUND INTEGER FEASIBLE,14.107648,17.430408,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config21,3,FOUND INTEGER FEASIBLE,14.819189,18.131013,0,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config23,1,FOUND INTEGER FEASIBLE,14.035378,17.428739,13,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config23,2,FOUND INTEGER FEASIBLE,14.184764,16.561429,15,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config23,3,FOUND INTEGER FEASIBLE,13.942337,17.244716,7,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config19,1,FOUND INTEGER FEASIBLE,0.000000,4.315819,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config19,2,FOUND INTEGER FEASIBLE,0.000000,4.095012,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config19,3,FOUND INTEGER FEASIBLE,0.000000,4.073589,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config18,1,FOUND INTEGER FEASIBLE,0.000000,5.090120,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config18,2,FOUND INTEGER FEASIBLE,0.000000,4.048367,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b1,config18,3,FOUND INTEGER FEASIBLE,0.000000,5.044472,0,0,-1,-1,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b5,config1,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,22,0,-1,-1,0.000000,0.000000,17.858291,17.858291,147
r-stop-dp-C100_3_v2_d0.25_b5,config1,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,20,0,-1,-1,0.000000,0.000000,17.859323,17.859323,136
r-stop-dp-C100_3_v2_d0.25_b5,config1,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,23,0,-1,-1,0.000000,0.000000,17.501185,17.501185,148
r-stop-dp-C100_3_v2_d0.25_b5,config3,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,1,0,-1,-1,0.000000,0.000000,1.246099,1.246099,4
r-stop-dp-C100_3_v2_d0.25_b5,config3,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,1,0,-1,-1,0.000000,0.000000,1.246099,1.246099,4
r-stop-dp-C100_3_v2_d0.25_b5,config3,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,4,0,-1,-1,0.000000,0.000000,1.239956,1.239956,7
r-stop-dp-C100_3_v2_d0.25_b5,config20,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,12,0,-1,-1,0.000000,0.000000,19.952535,20.262907,154
r-stop-dp-C100_3_v2_d0.25_b5,config20,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,12,0,-1,-1,0.000000,0.000000,19.235150,19.623203,143
r-stop-dp-C100_3_v2_d0.25_b5,config20,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,0.000000,3600,14,0,-1,-1,0.000000,0.000000,19.001174,19.001174,165
r-stop-dp-C100_3_v2_d0.25_b5,config16,1,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,325.336984,3600,183,13,13,0,0.000000,0.000000,13.071675,3.599574,52
r-stop-dp-C100_3_v2_d0.25_b5,config16,2,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,313.095093,3600,176,13,13,0,0.000000,0.000000,3.030929,3.030929,18
r-stop-dp-C100_3_v2_d0.25_b5,config16,3,FAILED TO FIND AN INTEGER FEASIBLE SOLUTION,313.901563,3600,177,13,13,0,0.000000,0.000000,11.937412,3.585953,44
r-stop-dp-C100_3_v2_d0.25_b5,config17,1,FOUND INTEGER FEASIBLE,35.157467,79.660475,86,8,1,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b5,config17,2,FOUND INTEGER FEASIBLE,36.542934,81.106860,84,8,1,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b5,config17,3,FOUND INTEGER FEASIBLE,36.307401,81.103656,86,8,1,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b5,config21,1,FOUND INTEGER FEASIBLE,150.547301,160.536110,2,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b5,config21,2,FOUND INTEGER FEASIBLE,162.900021,172.835667,2,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b5,config21,3,FOUND INTEGER FEASIBLE,151.501965,161.437925,1,12,0,0,0.000000,0.000000,0.000000,0.000000,0
r-stop-dp-C100_3_v2_d0.25_b5,config23,1,FOUND INTEGER FEASIBLE,150.122482,160.149505,3,12,0,0,0.000000,0.000000,0.000000,0.000000,0
